vid,file_path,source,x1,y1,x2,y2,frame_width,frame_height,detection_rate,num_sampled_frames,num_detected_frames,failed,error
elPm3JWd7jg-00:09:22.720-00:09:26.039,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.09.22.720-00.09.26.039.mp4,openasl,0,70,978,1080,978,1080,1.0,18,18,False,
elPm3JWd7jg-00:09:26.039-00:09:27.360,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.09.26.039-00.09.27.360.mp4,openasl,0,87,970,1080,970,1080,1.0,8,8,False,
elPm3JWd7jg-00:09:29.919-00:09:35.120,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.09.29.919-00.09.35.120.mp4,openasl,0,75,964,1080,964,1080,1.0,27,27,False,
elPm3JWd7jg-00:09:35.120-00:09:36.879,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.09.35.120-00.09.36.879.mp4,openasl,0,78,964,1080,964,1080,1.0,10,10,False,
elPm3JWd7jg-00:09:36.889-00:09:38.308,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.09.36.889-00.09.38.308.mp4,openasl,0,100,948,1080,948,1080,1.0,8,8,False,
elPm3JWd7jg-00:09:38.320-00:09:40.519,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.09.38.320-00.09.40.519.mp4,openasl,0,72,992,1080,992,1080,1.0,12,12,False,
elyTFSImpJU-00:00:07.280-00:00:09.140,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.00.07.280-00.00.09.140.mp4,openasl,0,3,764,970,764,970,1.0,10,10,False,
elyTFSImpJU-00:00:09.140-00:00:10.679,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.00.09.140-00.00.10.679.mp4,openasl,0,0,774,1054,774,1054,1.0,9,9,False,
elyTFSImpJU-00:00:10.679-00:00:13.779,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.00.10.679-00.00.13.779.mp4,openasl,0,11,788,1016,788,1016,1.0,16,16,False,
elyTFSImpJU-00:00:49.219-00:00:54.659,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.00.49.219-00.00.54.659.mp4,openasl,0,29,818,1080,818,1080,1.0,28,28,False,
elyTFSImpJU-00:00:54.659-00:00:58.820,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.00.54.659-00.00.58.820.mp4,openasl,0,3,864,1080,864,1080,1.0,22,22,False,
elyTFSImpJU-00:01:24.959-00:01:28.420,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.01.24.959-00.01.28.420.mp4,openasl,0,0,834,1080,834,1080,1.0,18,18,False,
elyTFSImpJU-00:01:28.420-00:01:33.920,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.01.28.420-00.01.33.920.mp4,openasl,0,35,846,1080,846,1080,1.0,29,29,False,
elyTFSImpJU-00:01:33.920-00:01:38.840,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.01.33.920-00.01.38.840.mp4,openasl,0,10,812,1080,812,1080,1.0,26,26,False,
elyTFSImpJU-00:01:43.420-00:01:47.780,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.01.43.420-00.01.47.780.mp4,openasl,0,34,816,1080,816,1080,1.0,23,23,False,
elyTFSImpJU-00:02:03.200-00:02:10.560,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.02.03.200-00.02.10.560.mp4,openasl,0,15,868,1080,868,1080,1.0,38,38,False,
elyTFSImpJU-00:02:10.560-00:02:16.300,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.02.10.560-00.02.16.300.mp4,openasl,0,37,856,1080,856,1080,1.0,30,30,False,
elyTFSImpJU-00:02:25.680-00:02:31.740,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.02.25.680-00.02.31.740.mp4,openasl,0,31,838,1080,838,1080,1.0,31,31,False,
elyTFSImpJU-00:02:46.360-00:02:50.860,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.02.46.360-00.02.50.860.mp4,openasl,0,36,878,1080,878,1080,1.0,24,24,False,
elyTFSImpJU-00:03:02.960-00:03:07.400,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.03.02.960-00.03.07.400.mp4,openasl,0,0,866,1080,866,1080,1.0,23,23,False,
elyTFSImpJU-00:03:07.400-00:03:11.840,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.03.07.400-00.03.11.840.mp4,openasl,0,26,832,1080,832,1080,1.0,23,23,False,
elyTFSImpJU-00:03:11.840-00:03:16.319,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.03.11.840-00.03.16.319.mp4,openasl,0,27,846,1080,846,1080,1.0,24,24,False,
elyTFSImpJU-00:03:16.319-00:03:23.490,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.03.16.319-00.03.23.490.mp4,openasl,0,8,832,1080,832,1080,1.0,37,37,False,
elyTFSImpJU-00:03:23.490-00:03:29.300,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.03.23.490-00.03.29.300.mp4,openasl,0,16,870,1080,870,1080,1.0,30,30,False,
elyTFSImpJU-00:03:29.300-00:03:33.259,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.03.29.300-00.03.33.259.mp4,openasl,0,33,884,1080,884,1080,1.0,21,21,False,
elyTFSImpJU-00:04:38.199-00:04:45.759,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.04.38.199-00.04.45.759.mp4,openasl,0,52,1036,1080,1036,1080,1.0,39,39,False,
elyTFSImpJU-00:04:45.759-00:04:47.480,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.04.45.759-00.04.47.480.mp4,openasl,47,101,1012,1080,1012,1080,1.0,10,10,False,
elyTFSImpJU-00:04:47.480-00:04:54.959,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.04.47.480-00.04.54.959.mp4,openasl,0,47,1046,1080,1046,1080,1.0,39,39,False,
elyTFSImpJU-00:04:54.959-00:05:01.579,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.04.54.959-00.05.01.579.mp4,openasl,0,51,1094,1080,1094,1080,1.0,34,34,False,
elyTFSImpJU-00:05:01.600-00:05:06.699,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.05.01.600-00.05.06.699.mp4,openasl,0,42,1062,1080,1062,1080,1.0,27,27,False,
elyTFSImpJU-00:05:06.699-00:05:14.100,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.05.06.699-00.05.14.100.mp4,openasl,0,66,1030,1080,1030,1080,1.0,38,38,False,
elyTFSImpJU-00:05:14.100-00:05:15.908,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.05.14.100-00.05.15.908.mp4,openasl,0,95,1024,1080,1024,1080,1.0,10,10,False,
elyTFSImpJU-00:05:16.747-00:05:21.259,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.05.16.747-00.05.21.259.mp4,openasl,0,0,1032,1080,1032,1080,1.0,24,24,False,
elyTFSImpJU-00:05:32.339-00:05:37.300,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.05.32.339-00.05.37.300.mp4,openasl,0,0,938,1066,938,1066,1.0,26,26,False,
elyTFSImpJU-00:05:51.459-00:05:57.279,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.05.51.459-00.05.57.279.mp4,openasl,0,0,932,1080,932,1080,1.0,30,30,False,
elyTFSImpJU-00:05:58.548-00:06:00.560,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.05.58.548-00.06.00.560.mp4,openasl,0,3,926,1080,926,1080,1.0,11,11,False,
elyTFSImpJU-00:06:14.160-00:06:20.959,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.06.14.160-00.06.20.959.mp4,openasl,0,0,832,1080,832,1080,1.0,35,35,False,
elyTFSImpJU-00:06:20.959-00:06:25.240,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.06.20.959-00.06.25.240.mp4,openasl,0,34,872,1080,872,1080,1.0,23,23,False,
elyTFSImpJU-00:06:36.040-00:06:41.800,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.06.36.040-00.06.41.800.mp4,openasl,0,0,844,1080,844,1080,1.0,30,30,False,
elyTFSImpJU-00:06:41.800-00:06:44.680,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.06.41.800-00.06.44.680.mp4,openasl,0,40,826,1080,826,1080,1.0,16,16,False,
elyTFSImpJU-00:08:23.120-00:08:28.160,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.08.23.120-00.08.28.160.mp4,openasl,0,71,840,1053,840,1080,1.0,26,26,False,
elyTFSImpJU-00:08:28.160-00:08:33.039,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.08.28.160-00.08.33.039.mp4,openasl,0,34,816,1080,816,1080,1.0,26,26,False,
elyTFSImpJU-00:08:33.519-00:08:38.879,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.08.33.519-00.08.38.879.mp4,openasl,0,7,848,1080,848,1080,1.0,28,28,False,
elyTFSImpJU-00:08:38.879-00:08:42.480,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.08.38.879-00.08.42.480.mp4,openasl,0,32,838,1080,838,1080,1.0,19,19,False,
elyTFSImpJU-00:08:42.480-00:08:49.120,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.08.42.480-00.08.49.120.mp4,openasl,0,87,832,1064,832,1080,1.0,34,34,False,
elyTFSImpJU-00:08:49.440-00:08:56.000,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.08.49.440-00.08.56.000.mp4,openasl,0,30,826,1080,826,1080,1.0,34,34,False,
elyTFSImpJU-00:10:00.659-00:10:06.200,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.10.00.659-00.10.06.200.mp4,openasl,0,27,840,1080,840,1080,1.0,29,29,False,
elyTFSImpJU-00:10:21.799-00:10:24.539,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.10.21.799-00.10.24.539.mp4,openasl,0,0,774,1000,774,1000,1.0,15,15,False,
elyTFSImpJU-00:10:24.539-00:10:26.000,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.10.24.539-00.10.26.000.mp4,openasl,0,0,788,1040,788,1040,1.0,8,8,False,
elyTFSImpJU-00:10:27.580-00:10:31.460,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.10.27.580-00.10.31.460.mp4,openasl,0,0,810,1080,810,1080,1.0,21,21,False,
elyTFSImpJU-00:10:31.539-00:10:32.980,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.10.31.539-00.10.32.980.mp4,openasl,0,14,742,900,742,900,1.0,8,8,False,
elyTFSImpJU-00:10:34.279-00:10:36.799,D:\OpenASL\raw_videos_clipped\train\elyTFSImpJU-00.10.34.279-00.10.36.799.mp4,openasl,0,22,804,1056,804,1056,1.0,14,14,False,
eomix44nL8Y-00:00:08.339-00:00:15.179,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.00.08.339-00.00.15.179.mp4,openasl,0,75,610,720,610,720,1.0,35,35,False,
eomix44nL8Y-00:00:18.350-00:00:25.754,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.00.18.350-00.00.25.754.mp4,openasl,0,25,620,720,620,720,0.6052631578947368,38,23,False,
eomix44nL8Y-00:00:26.515-00:00:29.487,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.00.26.515-00.00.29.487.mp4,openasl,31,28,744,720,744,720,0.75,16,12,False,
eomix44nL8Y-00:00:29.487-00:00:36.200,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.00.29.487-00.00.36.200.mp4,openasl,15,80,702,720,702,720,1.0,35,35,False,
eomix44nL8Y-00:00:36.266-00:00:39.533,D:\OpenASL\raw_videos_clipped\val\eomix44nL8Y-00.00.36.266-00.00.39.533.mp4,openasl,0,165,622,674,622,674,1.0,17,17,False,
eomix44nL8Y-00:00:40.118-00:00:42.198,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.00.40.118-00.00.42.198.mp4,openasl,0,82,878,720,878,720,1.0,12,12,False,
eomix44nL8Y-00:00:42.198-00:00:44.374,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.00.42.198-00.00.44.374.mp4,openasl,0,43,734,720,734,720,1.0,12,12,False,
eomix44nL8Y-00:00:44.374-00:00:46.960,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.00.44.374-00.00.46.960.mp4,openasl,0,70,766,720,766,720,1.0,14,14,False,
eomix44nL8Y-00:00:47.865-00:00:50.213,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.00.47.865-00.00.50.213.mp4,openasl,0,27,356,450,356,450,1.0,13,13,False,
eomix44nL8Y-00:00:50.066-00:00:52.700,D:\OpenASL\raw_videos_clipped\val\eomix44nL8Y-00.00.50.066-00.00.52.700.mp4,openasl,0,46,360,456,368,456,1.0,14,14,False,
eomix44nL8Y-00:00:54.420-00:00:56.231,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.00.54.420-00.00.56.231.mp4,openasl,0,53,724,720,738,720,1.0,10,10,False,
eomix44nL8Y-00:01:05.177-00:01:08.480,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.01.05.177-00.01.08.480.mp4,openasl,0,26,670,720,670,720,1.0,18,18,False,
eomix44nL8Y-00:01:12.533-00:01:19.300,D:\OpenASL\raw_videos_clipped\val\eomix44nL8Y-00.01.12.533-00.01.19.300.mp4,openasl,0,0,440,632,440,632,0.9714285714285714,35,34,False,
eomix44nL8Y-00:01:25.370-00:01:31.500,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.01.25.370-00.01.31.500.mp4,openasl,0,44,408,652,408,652,0.90625,32,29,False,
eomix44nL8Y-00:01:46.849-00:01:49.828,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.01.46.849-00.01.49.828.mp4,openasl,0,8,606,720,606,720,1.0,16,16,False,
eomix44nL8Y-00:02:04.929-00:02:06.460,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.02.04.929-00.02.06.460.mp4,openasl,0,82,594,668,594,668,1.0,9,9,False,
eomix44nL8Y-00:02:06.460-00:02:07.870,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.02.06.460-00.02.07.870.mp4,openasl,0,23,624,700,624,700,1.0,8,8,False,
eomix44nL8Y-00:02:15.460-00:02:19.259,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.02.15.460-00.02.19.259.mp4,openasl,0,51,456,587,456,606,1.0,20,20,False,
eomix44nL8Y-00:02:21.887-00:02:24.639,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.02.21.887-00.02.24.639.mp4,openasl,0,45,436,568,436,568,1.0,15,15,False,
eomix44nL8Y-00:03:51.060-00:03:58.189,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.03.51.060-00.03.58.189.mp4,openasl,0,11,590,720,590,720,1.0,37,37,False,
eomix44nL8Y-00:04:09.409-00:04:11.870,D:\OpenASL\raw_videos_clipped\train\eomix44nL8Y-00.04.09.409-00.04.11.870.mp4,openasl,0,50,402,502,402,510,1.0,13,13,False,
eqKAO5cMjqg-00:02:20.674-00:02:25.378,D:\OpenASL\raw_videos_clipped\train\eqKAO5cMjqg-00.02.20.674-00.02.25.378.mp4,openasl,0,0,1064,1080,1064,1080,1.0,25,25,False,
eqKAO5cMjqg-00:02:36.122-00:02:43.830,D:\OpenASL\raw_videos_clipped\train\eqKAO5cMjqg-00.02.36.122-00.02.43.830.mp4,openasl,0,0,1070,1080,1070,1080,1.0,40,40,False,
esEqayOO1DA-00:00:00.000-00:00:06.660,D:\OpenASL\raw_videos_clipped\train\esEqayOO1DA-00.00.00.000-00.00.06.660.mp4,openasl,0,0,990,1080,990,1080,1.0,34,34,False,
esEqayOO1DA-00:00:06.660-00:00:13.500,D:\OpenASL\raw_videos_clipped\train\esEqayOO1DA-00.00.06.660-00.00.13.500.mp4,openasl,0,19,966,1080,966,1080,1.0,35,35,False,
esEqayOO1DA-00:00:29.219-00:00:35.399,D:\OpenASL\raw_videos_clipped\train\esEqayOO1DA-00.00.29.219-00.00.35.399.mp4,openasl,0,0,1122,1080,1122,1080,1.0,32,32,False,
esEqayOO1DA-00:01:05.280-00:01:07.340,D:\OpenASL\raw_videos_clipped\train\esEqayOO1DA-00.01.05.280-00.01.07.340.mp4,openasl,0,0,1088,1080,1088,1080,1.0,11,11,False,
esEqayOO1DA-00:01:46.920-00:01:50.760,D:\OpenASL\raw_videos_clipped\train\esEqayOO1DA-00.01.46.920-00.01.50.760.mp4,openasl,0,0,1132,1080,1132,1080,1.0,20,20,False,
esEqayOO1DA-00:02:03.799-00:02:08.360,D:\OpenASL\raw_videos_clipped\train\esEqayOO1DA-00.02.03.799-00.02.08.360.mp4,openasl,0,0,1118,1080,1118,1080,1.0,24,24,False,
esEqayOO1DA-00:02:08.360-00:02:14.080,D:\OpenASL\raw_videos_clipped\train\esEqayOO1DA-00.02.08.360-00.02.14.080.mp4,openasl,0,0,1140,1080,1140,1080,1.0,30,30,False,
esEqayOO1DA-00:02:26.020-00:02:29.219,D:\OpenASL\raw_videos_clipped\train\esEqayOO1DA-00.02.26.020-00.02.29.219.mp4,openasl,0,0,1138,1080,1138,1080,1.0,17,17,False,
esEqayOO1DA-00:02:32.419-00:02:35.812,D:\OpenASL\raw_videos_clipped\train\esEqayOO1DA-00.02.32.419-00.02.35.812.mp4,openasl,0,30,998,1080,998,1080,1.0,18,18,False,
esEqayOO1DA-00:02:35.812-00:02:42.300,D:\OpenASL\raw_videos_clipped\train\esEqayOO1DA-00.02.35.812-00.02.42.300.mp4,openasl,0,3,982,1080,982,1080,1.0,34,34,False,
etphd0LQGa8-00:00:25.120-00:00:26.760,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.00.25.120-00.00.26.760.mp4,openasl,0,56,894,1022,894,1080,1.0,9,9,False,
etphd0LQGa8-00:00:28.899-00:00:31.000,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.00.28.899-00.00.31.000.mp4,openasl,0,41,890,1080,890,1080,1.0,12,12,False,
etphd0LQGa8-00:00:31.000-00:00:33.780,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.00.31.000-00.00.33.780.mp4,openasl,0,31,890,1080,890,1080,0.8,15,12,False,
etphd0LQGa8-00:01:14.939-00:01:20.159,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.01.14.939-00.01.20.159.mp4,openasl,0,0,884,1080,884,1080,1.0,27,27,False,
etphd0LQGa8-00:01:32.299-00:01:34.280,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.01.32.299-00.01.34.280.mp4,openasl,0,55,898,1080,898,1080,0.8181818181818182,11,9,False,
etphd0LQGa8-00:05:31.620-00:05:39.519,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.05.31.620-00.05.39.519.mp4,openasl,0,24,888,1080,888,1080,1.0,41,41,False,
etphd0LQGa8-00:05:48.240-00:05:52.759,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.05.48.240-00.05.52.759.mp4,openasl,0,24,890,1080,890,1080,1.0,24,24,False,
etphd0LQGa8-00:05:52.759-00:05:58.959,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.05.52.759-00.05.58.959.mp4,openasl,0,29,872,1080,872,1080,1.0,32,32,False,
etphd0LQGa8-00:06:16.759-00:06:20.177,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.06.16.759-00.06.20.177.mp4,openasl,0,48,866,1080,866,1080,1.0,18,18,False,
etphd0LQGa8-00:06:20.177-00:06:23.838,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.06.20.177-00.06.23.838.mp4,openasl,0,29,852,1080,852,1080,1.0,19,19,False,
etphd0LQGa8-00:06:23.839-00:06:30.720,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.06.23.839-00.06.30.720.mp4,openasl,0,27,882,1080,882,1080,1.0,36,36,False,
etphd0LQGa8-00:06:55.680-00:07:00.720,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.06.55.680-00.07.00.720.mp4,openasl,0,37,868,1080,868,1080,1.0,26,26,False,
etphd0LQGa8-00:07:19.560-00:07:23.839,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.07.19.560-00.07.23.839.mp4,openasl,0,9,872,1080,872,1080,1.0,23,23,False,
etphd0LQGa8-00:07:53.399-00:07:59.480,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.07.53.399-00.07.59.480.mp4,openasl,0,18,876,1080,876,1080,1.0,32,32,False,
etphd0LQGa8-00:08:12.000-00:08:19.399,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.08.12.000-00.08.19.399.mp4,openasl,0,13,878,1080,878,1080,1.0,38,38,False,
etphd0LQGa8-00:08:27.560-00:08:33.759,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.08.27.560-00.08.33.759.mp4,openasl,0,21,886,1080,886,1080,1.0,32,32,False,
etphd0LQGa8-00:08:51.480-00:08:53.600,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.08.51.480-00.08.53.600.mp4,openasl,0,56,888,1080,888,1080,1.0,12,12,False,
etphd0LQGa8-00:08:55.240-00:08:57.799,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.08.55.240-00.08.57.799.mp4,openasl,0,66,898,1029,898,1080,1.0,14,14,False,
etphd0LQGa8-00:08:57.799-00:09:02.840,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.08.57.799-00.09.02.840.mp4,openasl,0,40,894,1080,894,1080,1.0,26,26,False,
etphd0LQGa8-00:09:02.840-00:09:04.799,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.09.02.840-00.09.04.799.mp4,openasl,0,46,894,1080,894,1080,1.0,11,11,False,
etphd0LQGa8-00:09:04.799-00:09:06.200,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.09.04.799-00.09.06.200.mp4,openasl,0,17,910,1080,910,1080,1.0,8,8,False,
etphd0LQGa8-00:09:06.200-00:09:10.240,D:\OpenASL\raw_videos_clipped\train\etphd0LQGa8-00.09.06.200-00.09.10.240.mp4,openasl,0,20,906,1080,906,1080,1.0,21,21,False,
evNnts-GPb0-00:00:03.560-00:00:06.560,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.00.03.560-00.00.06.560.mp4,openasl,0,25,1148,1080,1148,1080,1.0,16,16,False,
evNnts-GPb0-00:06:15.759-00:06:21.879,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.06.15.759-00.06.21.879.mp4,openasl,0,71,686,904,686,904,1.0,32,32,False,
evNnts-GPb0-00:06:21.879-00:06:24.879,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.06.21.879-00.06.24.879.mp4,openasl,0,87,680,896,680,896,1.0,16,16,False,
evNnts-GPb0-00:06:26.160-00:06:33.160,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.06.26.160-00.06.33.160.mp4,openasl,0,77,702,916,702,916,1.0,36,36,False,
evNnts-GPb0-00:06:33.160-00:06:39.160,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.06.33.160-00.06.39.160.mp4,openasl,0,92,782,1036,782,1036,0.935483870967742,31,29,False,
evNnts-GPb0-00:06:55.399-00:07:01.360,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.06.55.399-00.07.01.360.mp4,openasl,0,43,934,1080,934,1080,0.967741935483871,31,30,False,
evNnts-GPb0-00:07:06.560-00:07:13.079,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.07.06.560-00.07.13.079.mp4,openasl,0,63,882,1080,882,1080,0.9117647058823528,34,31,False,
evNnts-GPb0-00:07:13.079-00:07:16.319,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.07.13.079-00.07.16.319.mp4,openasl,0,29,928,1080,928,1080,1.0,17,17,False,
evNnts-GPb0-00:07:28.720-00:07:33.920,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.07.28.720-00.07.33.920.mp4,openasl,0,0,826,1080,826,1080,0.8888888888888888,27,24,False,
evNnts-GPb0-00:07:33.920-00:07:37.199,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.07.33.920-00.07.37.199.mp4,openasl,0,70,740,1066,740,1066,0.7647058823529411,17,13,False,
evNnts-GPb0-00:07:37.199-00:07:43.439,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.07.37.199-00.07.43.439.mp4,openasl,0,47,738,1058,738,1058,0.65625,32,21,False,
evNnts-GPb0-00:07:43.233-00:07:45.233,D:\OpenASL\raw_videos_clipped\val\evNnts-GPb0-00.07.43.233-00.07.45.233.mp4,openasl,0,53,740,1042,740,1042,0.8181818181818182,11,9,False,
evNnts-GPb0-00:07:47.399-00:07:52.399,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.07.47.399-00.07.52.399.mp4,openasl,0,0,770,1058,770,1058,0.7692307692307693,26,20,False,
evNnts-GPb0-00:08:03.278-00:08:04.680,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.08.03.278-00.08.04.680.mp4,openasl,0,8,1094,1080,1094,1080,1.0,8,8,False,
evNnts-GPb0-00:08:04.680-00:08:11.199,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.08.04.680-00.08.11.199.mp4,openasl,0,110,936,1080,936,1080,1.0,34,34,False,
evNnts-GPb0-00:08:32.759-00:08:38.279,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.08.32.759-00.08.38.279.mp4,openasl,0,0,466,592,466,592,1.0,29,29,False,
evNnts-GPb0-00:08:38.279-00:08:39.759,D:\OpenASL\raw_videos_clipped\train\evNnts-GPb0-00.08.38.279-00.08.39.759.mp4,openasl,0,14,202,132,202,132,0.3333333333333333,9,3,False,
evvA531rreo-00:00:10.980-00:00:13.339,D:\OpenASL\raw_videos_clipped\train\evvA531rreo-00.00.10.980-00.00.13.339.mp4,openasl,0,68,1020,720,1020,720,1.0,13,13,False,
evvA531rreo-00:00:13.339-00:00:18.460,D:\OpenASL\raw_videos_clipped\train\evvA531rreo-00.00.13.339-00.00.18.460.mp4,openasl,0,53,1022,720,1022,720,1.0,27,27,False,
evvA531rreo-00:00:18.460-00:00:20.640,D:\OpenASL\raw_videos_clipped\train\evvA531rreo-00.00.18.460-00.00.20.640.mp4,openasl,93,56,968,720,1024,720,1.0,12,12,False,
evvA531rreo-00:00:20.640-00:00:24.000,D:\OpenASL\raw_videos_clipped\train\evvA531rreo-00.00.20.640-00.00.24.000.mp4,openasl,0,63,926,720,926,720,1.0,18,18,False,
evvA531rreo-00:00:48.460-00:00:55.079,D:\OpenASL\raw_videos_clipped\train\evvA531rreo-00.00.48.460-00.00.55.079.mp4,openasl,0,118,560,664,560,664,1.0,34,34,False,
evvA531rreo-00:01:18.439-00:01:24.319,D:\OpenASL\raw_videos_clipped\train\evvA531rreo-00.01.18.439-00.01.24.319.mp4,openasl,0,118,534,663,534,664,1.0,31,31,False,
evvA531rreo-00:02:02.079-00:02:08.879,D:\OpenASL\raw_videos_clipped\train\evvA531rreo-00.02.02.079-00.02.08.879.mp4,openasl,0,114,528,632,528,642,1.0,35,35,False,
